Index, Checkpoint Creation, Checkpoint Location, Permission Change, Image Creation, Image Push, Pod Ready, Total
60,2580,6,17,2146,9771,4460,19290
156,2618,5,18,2103,9679,4597,19290
187,2191,6,19,2198,10069,4536,19288
293,2448,6,18,2204,9891,4406,19288
180,2130,6,18,2377,9868,4571,19280
227,2404,7,18,2456,9927,4173,19280
168,2624,5,17,2296,9481,4557,19277
868,2448,6,18,2138,10261,4097,19276
128,2581,6,17,2186,9589,4589,19275
54,2516,6,18,2281,10041,4104,19273
152,2543,6,16,2205,9394,4803,19271
800,2651,5,18,2261,9570,4438,19270
801,2232,6,18,2249,9912,4528,19269
495,2149,7,18,2071,10393,4335,19268
282,2460,6,18,2376,9570,4528,19267
786,2673,6,17,2292,9589,4390,19267
185,2284,6,18,2321,9866,4469,19266
492,2466,7,17,2096,9377,4982,19266
357,2360,6,17,2187,9985,4395,19264
192,2449,6,17,2160,9541,4782,19263
203,2311,6,18,2373,10410,3841,19263
841,2383,6,18,2342,10095,4103,19262
338,2536,6,17,2230,9786,4365,19260
510,2456,6,19,2230,10392,3852,19260
350,2604,6,17,2233,9593,4497,19259
337,2192,6,17,2326,9791,4617,19258
157,2516,6,18,2405,9305,4706,19257
110,2396,6,18,2258,9815,4450,19256
387,2105,8,22,2316,10279,4237,19256
124,2496,6,18,2366,10067,3977,19254
190,2750,6,18,2166,9568,4433,19254
314,2456,6,18,2211,9940,4317,19254
509,2482,7,18,2345,9845,4244,19253
53,2396,5,17,2335,9527,4649,19252
228,2544,7,18,2389,9574,4407,19252
12,2126,6,18,2296,9880,4621,19250
45,2184,6,18,2231,9929,4560,19249
201,2362,6,20,2283,9539,4728,19249
306,2533,6,19,2308,9682,4396,19249
349,2633,6,17,2536,10047,3701,19249
164,2363,6,16,2334,9764,4438,19248
59,2416,7,18,2312,9900,4270,19247
774,2473,7,18,2568,9808,4057,19247
167,2854,6,19,2439,9589,4040,19246
418,2383,7,18,2300,9588,4615,19245
477,2512,7,18,2374,10303,3717,19245
316,2543,6,17,2174,9776,4432,19244
361,2455,7,16,2166,9425,4873,19244
487,2694,7,18,2151,9783,4267,19244
52,2535,7,18,2390,9709,4289,19243
159,2362,6,17,2302,9164,5071,19243
107,2305,6,18,2285,10447,3873,19242
174,2401,8,18,2247,9524,4753,19242
244,2591,6,18,2070,9846,4399,19242
367,2387,6,19,2056,10014,4449,19242
500,2596,6,17,2148,9923,4246,19242
23,2193,7,19,2341,10022,4356,19241
352,2459,7,19,2245,9515,4699,19241
381,2460,6,15,2309,10104,4048,19241
782,2495,7,18,2190,10348,3874,19241
158,2605,6,18,2115,9913,4287,19240
375,2626,6,17,2139,9627,4521,19240
503,2535,7,24,2394,9765,4192,19240
508,2410,6,17,2547,9823,4109,19240
513,2463,7,18,2203,9811,4430,19240
215,2417,6,17,2119,10210,4186,19239
365,2487,7,17,2203,9692,4527,19239
486,2468,6,18,2346,9604,4497,19238
494,2423,6,19,2325,10101,4054,19238
777,2402,7,19,2284,10253,3975,19238
865,2506,6,20,2172,9958,4271,19238
8,2307,6,18,2451,10097,4053,19237
260,2335,7,18,2165,9840,4583,19237
312,2436,6,18,2395,9734,4320,19237
342,2803,5,16,2281,10026,3810,19237
274,2518,6,18,2293,9970,4139,19236
383,2539,6,18,2146,9414,4793,19235
485,2747,6,19,2186,9792,4174,19235
353,2456,6,18,2185,9970,4290,19234
246,2242,6,17,2233,10684,3746,19233
311,2685,6,18,2310,9829,4064,19233
355,2624,6,19,2198,10408,3664,19232
359,2566,6,18,2226,9499,4594,19232
377,2292,6,18,2411,10133,4053,19232
505,2794,7,18,2397,9192,4506,19232
10,1960,7,18,2336,10143,4440,19231
345,2521,7,17,2200,9747,4445,19231
417,2382,6,17,2753,9370,4401,19231
490,2712,5,15,2282,9753,4155,19231
207,2325,6,19,2246,9633,4669,19230
291,2357,6,18,2263,10158,4120,19230
301,2551,6,17,2156,9612,4574,19230
499,2620,7,18,2460,9906,3907,19230
769,2491,6,18,2314,9754,4332,19230
778,2717,7,19,2251,10057,3862,19230
47,2583,7,19,2207,9886,4229,19229
49,2642,6,17,2254,9928,4068,19229
315,2597,6,17,2225,9640,4457,19229
788,2452,6,19,2323,10103,4019,19229
173,2528,7,17,2315,9633,4411,19228
284,2609,7,19,2246,9967,4054,19228
336,2608,7,18,2137,9942,4218,19228
362,2507,6,20,2327,9351,4697,19228
374,2422,6,18,2383,9788,4297,19228
787,2584,6,18,2319,9957,4045,19228
866,2312,6,19,2204,9551,4815,19227
852,2388,7,20,2338,9805,4387,19226
58,1948,6,17,2232,9928,4786,19225
479,2595,6,18,2276,9744,4261,19225
741,2355,5,19,2351,9525,4624,19225
7,2341,7,18,2464,9749,4313,19223
484,2566,6,18,2312,9878,4142,19223
760,2405,6,18,2321,9927,4233,19223
770,2669,6,19,2574,9478,4187,19223
808,2457,6,18,2323,9818,4296,19223
298,2404,6,19,2219,9939,4328,19221
332,2568,6,16,2363,10181,3777,19221
754,2259,8,18,2293,9811,4530,19221
318,2331,6,20,2495,9900,4142,19220
380,2567,6,18,2258,9549,4513,19220
279,2534,7,19,2216,10405,3697,19219
191,2520,6,18,2271,9550,4560,19218
371,2292,6,18,2292,10038,4270,19218
780,2611,6,20,2224,9875,4150,19218
789,2554,6,18,2228,9850,4246,19217
86,2446,6,19,2351,9987,4097,19214
302,2432,6,18,2340,10191,3923,19214
749,2437,7,18,2426,10326,3681,19214
372,2371,6,18,2175,10041,4289,19213
416,2323,7,19,2464,9700,4387,19213
806,2507,7,17,2175,9852,4345,19213
320,2589,6,20,2180,9686,4404,19212
247,2489,6,17,2224,9689,4491,19211
459,2438,6,19,2246,10416,3778,19211
