Image,Checkpointed,Checkpoint size,Freezing time,Frozen time,Memdump time,Memwrite time,Total dump time (ms)
10.0.0.180:5000/localredis:latest,2024-05-29T04:23:16Z,3.4 MiB,752 µs,96.565 ms,7.08 ms,4.662 ms,109.059
10.0.0.180:5000/localredis:latest,2024-05-29T11:21:54Z,3.4 MiB,631 µs,105.12 ms,6.975 ms,4.652 ms,117.378
10.0.0.180:5000/localredis:latest,2024-05-29T10:30:16Z,3.4 MiB,519 µs,97.104 ms,6.207 ms,4.438 ms,108.268
10.0.0.180:5000/localredis:latest,2024-05-29T03:35:43Z,3.4 MiB,643 µs,111.19 ms,6.845 ms,4.508 ms,123.186
10.0.0.180:5000/localredis:latest,2024-05-28T21:40:59Z,3.4 MiB,646 µs,99.694 ms,7.071 ms,4.5 ms,111.911
10.0.0.180:5000/localredis:latest,2024-05-28T20:55:05Z,3.4 MiB,711 µs,92.807 ms,8.23 ms,5.456 ms,107.204
10.0.0.180:5000/localredis:latest,2024-05-29T10:37:40Z,3.4 MiB,679 µs,115.69 ms,7.819 ms,4.986 ms,129.174
10.0.0.180:5000/localredis:latest,2024-05-29T11:03:40Z,3.4 MiB,606 µs,100.88 ms,7.332 ms,5.073 ms,113.891
10.0.0.180:5000/localredis:latest,2024-05-29T10:56:26Z,3.4 MiB,732 µs,100.4 ms,7.364 ms,4.852 ms,113.348
10.0.0.180:5000/localredis:latest,2024-05-29T01:23:12Z,3.4 MiB,478 µs,96.987 ms,5.64 ms,3.719 ms,106.824
10.0.0.180:5000/localredis:latest,2024-05-28T20:45:53Z,3.5 MiB,490 µs,87.116 ms,6.064 ms,4.346 ms,98.016
10.0.0.180:5000/localredis:latest,2024-05-28T21:03:56Z,3.5 MiB,682 µs,107.53 ms,8.293 ms,5.454 ms,121.959
10.0.0.180:5000/localredis:latest,2024-05-28T21:54:20Z,3.4 MiB,398 µs,77.549 ms,5.09 ms,3.192 ms,86.229
10.0.0.180:5000/localredis:latest,2024-05-29T10:58:35Z,3.4 MiB,384 µs,78.102 ms,4.437 ms,3.019 ms,85.942
10.0.0.180:5000/localredis:latest,2024-05-28T20:39:37Z,3.5 MiB,693 µs,95.833 ms,7.114 ms,4.917 ms,108.557
10.0.0.180:5000/localredis:latest,2024-05-28T21:22:50Z,3.5 MiB,936 µs,110.16 ms,7.075 ms,4.653 ms,122.824
10.0.0.180:5000/localredis:latest,2024-05-28T22:43:35Z,3.4 MiB,473 µs,82.865 ms,5.496 ms,3.582 ms,92.416
10.0.0.180:5000/localredis:latest,2024-05-28T21:15:38Z,3.4 MiB,527 µs,88.065 ms,5.096 ms,3.309 ms,96.997
10.0.0.180:5000/localredis:latest,2024-05-29T04:29:21Z,3.4 MiB,504 µs,88.871 ms,6.182 ms,4.326 ms,99.883
10.0.0.180:5000/localredis:latest,2024-05-29T08:49:07Z,3.4 MiB,425 µs,89.561 ms,4.775 ms,2.932 ms,97.693
10.0.0.180:5000/localredis:latest,2024-05-29T01:18:07Z,3.4 MiB,625 µs,109.52 ms,7 ms,4.484 ms,121.629
10.0.0.180:5000/localredis:latest,2024-05-29T07:03:33Z,3.4 MiB,879 µs,98.157 ms,8.944 ms,6.498 ms,114.478
10.0.0.180:5000/localredis:latest,2024-05-29T02:49:19Z,3.4 MiB,639 µs,103.72 ms,6.61 ms,4.38 ms,115.349
10.0.0.180:5000/localredis:latest,2024-05-29T09:42:36Z,3.4 MiB,495 µs,91.196 ms,5.161 ms,3.417 ms,100.269
10.0.0.180:5000/localredis:latest,2024-05-29T01:49:22Z,3.4 MiB,684 µs,101.78 ms,6.952 ms,4.666 ms,114.082
10.0.0.180:5000/localredis:latest,2024-05-29T03:53:56Z,3.4 MiB,657 µs,99.59 ms,7.508 ms,4.754 ms,112.509
10.0.0.180:5000/localredis:latest,2024-05-29T04:45:42Z,3.4 MiB,714 µs,105.31 ms,7.481 ms,5.109 ms,118.614
10.0.0.180:5000/localredis:latest,2024-05-29T10:04:44Z,3.4 MiB,660 µs,105.79 ms,7.025 ms,4.687 ms,118.162
10.0.0.180:5000/localredis:latest,2024-05-29T02:42:40Z,3.4 MiB,681 µs,107.43 ms,7.629 ms,4.828 ms,120.568
10.0.0.180:5000/localredis:latest,2024-05-29T00:45:17Z,3.4 MiB,614 µs,94.911 ms,7.087 ms,4.502 ms,107.114
10.0.0.180:5000/localredis:latest,2024-05-29T05:49:54Z,3.4 MiB,627 µs,93.607 ms,7.024 ms,4.705 ms,105.963
10.0.0.180:5000/localredis:latest,2024-05-29T08:23:25Z,3.4 MiB,450 µs,87.812 ms,5.606 ms,3.813 ms,97.681
10.0.0.180:5000/localredis:latest,2024-05-29T00:43:32Z,3.4 MiB,475 µs,80.433 ms,5.172 ms,3.495 ms,89.575
10.0.0.180:5000/localredis:latest,2024-05-29T01:55:42Z,3.4 MiB,725 µs,104.14 ms,6.857 ms,4.575 ms,116.297
10.0.0.180:5000/localredis:latest,2024-05-29T02:01:25Z,3.4 MiB,639 µs,85.004 ms,6.676 ms,4.311 ms,96.63
10.0.0.180:5000/localredis:latest,2024-05-29T00:28:07Z,3.4 MiB,600 µs,96.936 ms,6.67 ms,4.378 ms,108.584
10.0.0.180:5000/localredis:latest,2024-05-29T00:54:36Z,3.4 MiB,475 µs,85.24 ms,5.193 ms,3.432 ms,94.34
10.0.0.180:5000/localredis:latest,2024-05-28T23:23:05Z,3.4 MiB,504 µs,94.038 ms,5.377 ms,3.513 ms,103.432
10.0.0.180:5000/localredis:latest,2024-05-28T21:42:55Z,3.5 MiB,493 µs,81.715 ms,5.581 ms,3.887 ms,91.676
10.0.0.180:5000/localredis:latest,2024-05-29T05:56:45Z,3.4 MiB,2.848 ms,87.999 ms,6.668 ms,4.324 ms,101.839
10.0.0.180:5000/localredis:latest,2024-05-29T08:59:46Z,3.4 MiB,661 µs,108.77 ms,6.927 ms,4.512 ms,120.87
10.0.0.180:5000/localredis:latest,2024-05-28T23:58:20Z,3.4 MiB,739 µs,115.31 ms,7.528 ms,4.785 ms,128.362
10.0.0.180:5000/localredis:latest,2024-05-29T06:37:39Z,3.4 MiB,601 µs,102.34 ms,7.206 ms,4.683 ms,114.83
10.0.0.180:5000/localredis:latest,2024-05-29T08:01:18Z,3.4 MiB,752 µs,109.39 ms,6.996 ms,4.598 ms,121.736
10.0.0.180:5000/localredis:latest,2024-05-29T01:29:54Z,3.4 MiB,650 µs,115.65 ms,6.741 ms,4.542 ms,127.583
10.0.0.180:5000/localredis:latest,2024-05-28T22:19:32Z,3.4 MiB,486 µs,84.475 ms,5.784 ms,3.861 ms,94.606
10.0.0.180:5000/localredis:latest,2024-05-29T05:25:30Z,3.4 MiB,746 µs,99.72 ms,7.048 ms,4.398 ms,111.912
10.0.0.180:5000/localredis:latest,2024-05-29T08:09:10Z,3.4 MiB,625 µs,93.737 ms,6.843 ms,4.506 ms,105.711
10.0.0.180:5000/localredis:latest,2024-05-29T00:41:34Z,3.4 MiB,682 µs,103.28 ms,7.809 ms,4.86 ms,116.631
10.0.0.180:5000/localredis:latest,2024-05-29T00:20:33Z,3.4 MiB,668 µs,105.98 ms,7.255 ms,4.977 ms,118.88
10.0.0.180:5000/localredis:latest,2024-05-29T09:33:05Z,3.4 MiB,487 µs,86.014 ms,5.653 ms,3.905 ms,96.059
10.0.0.180:5000/localredis:latest,2024-05-29T00:07:23Z,3.4 MiB,691 µs,114.53 ms,7.136 ms,4.805 ms,127.162
10.0.0.180:5000/localredis:latest,2024-05-29T10:25:39Z,3.4 MiB,627 µs,96.828 ms,6.697 ms,4.395 ms,108.547
10.0.0.180:5000/localredis:latest,2024-05-29T09:54:44Z,3.4 MiB,647 µs,104.86 ms,7.003 ms,4.612 ms,117.122
10.0.0.180:5000/localredis:latest,2024-05-28T22:50:55Z,3.4 MiB,616 µs,100.7 ms,6.996 ms,4.587 ms,112.899
10.0.0.180:5000/localredis:latest,2024-05-29T07:55:49Z,3.4 MiB,377 µs,68.078 ms,4.038 ms,2.683 ms,75.176
10.0.0.180:5000/localredis:latest,2024-05-29T00:58:34Z,3.4 MiB,630 µs,111.4 ms,6.579 ms,4.174 ms,122.783
10.0.0.180:5000/localredis:latest,2024-05-29T09:01:23Z,3.4 MiB,618 µs,101.81 ms,7.048 ms,4.643 ms,114.119
10.0.0.180:5000/localredis:latest,2024-05-29T07:33:57Z,3.4 MiB,692 µs,111.96 ms,6.905 ms,4.392 ms,123.949
10.0.0.180:5000/localredis:latest,2024-05-29T00:39:07Z,3.4 MiB,623 µs,106.06 ms,7.247 ms,5.033 ms,118.963
10.0.0.180:5000/localredis:latest,2024-05-29T04:26:57Z,3.4 MiB,602 µs,97.735 ms,6.765 ms,4.41 ms,109.512
10.0.0.180:5000/localredis:latest,2024-05-29T09:17:50Z,3.4 MiB,470 µs,86.913 ms,5.096 ms,3.348 ms,95.827
10.0.0.180:5000/localredis:latest,2024-05-29T02:18:16Z,3.4 MiB,587 µs,88.208 ms,5.557 ms,3.73 ms,98.082
10.0.0.180:5000/localredis:latest,2024-05-29T01:56:13Z,3.4 MiB,601 µs,94.296 ms,6.698 ms,4.354 ms,105.949
10.0.0.180:5000/localredis:latest,2024-05-29T10:14:24Z,3.4 MiB,679 µs,103.83 ms,6.827 ms,4.523 ms,115.859
10.0.0.180:5000/localredis:latest,2024-05-29T02:24:16Z,3.4 MiB,607 µs,100.43 ms,6.779 ms,4.407 ms,112.223
10.0.0.180:5000/localredis:latest,2024-05-29T04:34:39Z,3.4 MiB,610 µs,104.93 ms,6.941 ms,4.637 ms,117.118
10.0.0.180:5000/localredis:latest,2024-05-29T01:40:59Z,3.4 MiB,650 µs,110.03 ms,7.507 ms,4.724 ms,122.911
10.0.0.180:5000/localredis:latest,2024-05-29T08:59:04Z,3.4 MiB,637 µs,93.805 ms,6.475 ms,4.216 ms,105.133
10.0.0.180:5000/localredis:latest,2024-05-29T04:00:45Z,3.4 MiB,364 µs,78.975 ms,4.152 ms,2.768 ms,86.259
10.0.0.180:5000/localredis:latest,2024-05-29T00:38:56Z,3.4 MiB,645 µs,98.359 ms,7.026 ms,4.599 ms,110.629
10.0.0.180:5000/localredis:latest,2024-05-29T00:10:51Z,3.4 MiB,629 µs,107.35 ms,6.872 ms,4.646 ms,119.497
10.0.0.180:5000/localredis:latest,2024-05-29T05:53:25Z,3.4 MiB,666 µs,108.86 ms,7.083 ms,4.69 ms,121.299
10.0.0.180:5000/localredis:latest,2024-05-28T23:11:44Z,3.4 MiB,745 µs,123.78 ms,7.182 ms,4.96 ms,136.667
10.0.0.180:5000/localredis:latest,2024-05-28T21:31:53Z,3.4 MiB,646 µs,89.619 ms,7.147 ms,4.725 ms,102.137
10.0.0.180:5000/localredis:latest,2024-05-29T08:24:50Z,3.4 MiB,530 µs,90.581 ms,6.303 ms,4.012 ms,101.426
10.0.0.180:5000/localredis:latest,2024-05-29T07:13:37Z,3.4 MiB,741 µs,113.9 ms,7.754 ms,5.109 ms,127.504
10.0.0.180:5000/localredis:latest,2024-05-29T00:58:23Z,3.4 MiB,649 µs,102.02 ms,7.136 ms,4.556 ms,114.361
10.0.0.180:5000/localredis:latest,2024-05-29T03:35:00Z,3.4 MiB,741 µs,111.97 ms,7.552 ms,4.821 ms,125.084
10.0.0.180:5000/localredis:latest,2024-05-29T09:30:51Z,3.4 MiB,706 µs,106.94 ms,6.845 ms,4.508 ms,118.999
10.0.0.180:5000/localredis:latest,2024-05-28T22:48:49Z,3.4 MiB,511 µs,97.831 ms,7.416 ms,3.801 ms,109.559
10.0.0.180:5000/localredis:latest,2024-05-29T07:22:27Z,3.4 MiB,692 µs,100.15 ms,7.062 ms,4.82 ms,112.724
10.0.0.180:5000/localredis:latest,2024-05-29T00:14:29Z,3.4 MiB,539 µs,92.615 ms,6.095 ms,3.782 ms,103.031
10.0.0.180:5000/localredis:latest,2024-05-29T07:34:29Z,3.4 MiB,620 µs,101.85 ms,7.085 ms,4.676 ms,114.231
10.0.0.180:5000/localredis:latest,2024-05-28T22:11:07Z,3.4 MiB,617 µs,102.58 ms,6.615 ms,4.357 ms,114.169
10.0.0.180:5000/localredis:latest,2024-05-29T06:16:14Z,3.4 MiB,624 µs,93.909 ms,6.998 ms,4.547 ms,106.078
10.0.0.180:5000/localredis:latest,2024-05-28T21:01:09Z,3.5 MiB,676 µs,100.81 ms,7.847 ms,5.565 ms,114.898
10.0.0.180:5000/localredis:latest,2024-05-29T08:51:34Z,3.4 MiB,681 µs,99.705 ms,7.148 ms,4.838 ms,112.372
10.0.0.180:5000/localredis:latest,2024-05-29T01:19:11Z,3.4 MiB,721 µs,116.35 ms,7.083 ms,4.728 ms,128.882
10.0.0.180:5000/localredis:latest,2024-05-29T09:19:45Z,3.4 MiB,608 µs,94.995 ms,6.649 ms,4.46 ms,106.712
10.0.0.180:5000/localredis:latest,2024-05-29T09:57:53Z,3.4 MiB,640 µs,100.05 ms,6.967 ms,4.596 ms,112.253
10.0.0.180:5000/localredis:latest,2024-05-29T09:37:51Z,3.4 MiB,641 µs,97.383 ms,7.091 ms,4.773 ms,109.888
10.0.0.180:5000/localredis:latest,2024-05-29T07:02:00Z,3.4 MiB,645 µs,97.91 ms,6.911 ms,4.7 ms,110.166
10.0.0.180:5000/localredis:latest,2024-05-29T10:22:16Z,3.4 MiB,546 µs,83.87 ms,5.402 ms,3.523 ms,93.341
10.0.0.180:5000/localredis:latest,2024-05-29T06:53:07Z,3.4 MiB,689 µs,107.54 ms,7.269 ms,4.839 ms,120.337
10.0.0.180:5000/localredis:latest,2024-05-29T09:33:25Z,3.4 MiB,397 µs,73.813 ms,4.448 ms,2.982 ms,81.64
10.0.0.180:5000/localredis:latest,2024-05-29T10:48:11Z,3.4 MiB,796 µs,123.17 ms,7.956 ms,5.1 ms,137.022
10.0.0.180:5000/localredis:latest,2024-05-29T08:56:48Z,3.4 MiB,593 µs,96.497 ms,6.568 ms,4.292 ms,107.95
10.0.0.180:5000/localredis:latest,2024-05-29T07:17:59Z,3.4 MiB,485 µs,94.263 ms,5.951 ms,3.746 ms,104.445
10.0.0.180:5000/localredis:latest,2024-05-29T01:06:34Z,3.4 MiB,611 µs,105.59 ms,6.846 ms,4.599 ms,117.646
10.0.0.180:5000/localredis:latest,2024-05-29T11:29:09Z,3.4 MiB,675 µs,112.36 ms,7.15 ms,4.89 ms,125.075
10.0.0.180:5000/localredis:latest,2024-05-28T21:40:49Z,3.5 MiB,631 µs,109.26 ms,7.7 ms,5.333 ms,122.924
10.0.0.180:5000/localredis:latest,2024-05-29T00:19:11Z,3.4 MiB,683 µs,101.41 ms,8 ms,5.049 ms,115.142
10.0.0.180:5000/localredis:latest,2024-05-29T09:27:14Z,3.4 MiB,482 µs,92.355 ms,5.69 ms,3.706 ms,102.233
10.0.0.180:5000/localredis:latest,2024-05-28T22:12:53Z,3.4 MiB,507 µs,103.65 ms,6.08 ms,4.23 ms,114.467
10.0.0.180:5000/localredis:latest,2024-05-29T10:48:01Z,3.4 MiB,458 µs,85.055 ms,5.451 ms,3.697 ms,94.661
10.0.0.180:5000/localredis:latest,2024-05-28T23:34:34Z,3.4 MiB,714 µs,121.58 ms,7.034 ms,4.722 ms,134.05
10.0.0.180:5000/localredis:latest,2024-05-29T05:07:24Z,3.4 MiB,670 µs,104.21 ms,7.486 ms,4.917 ms,117.283
10.0.0.180:5000/localredis:latest,2024-05-29T07:15:43Z,3.4 MiB,741 µs,103.78 ms,6.972 ms,4.68 ms,116.173
10.0.0.180:5000/localredis:latest,2024-05-29T07:19:45Z,3.4 MiB,576 µs,94.503 ms,7.014 ms,4.658 ms,106.751
10.0.0.180:5000/localredis:latest,2024-05-28T22:47:24Z,3.4 MiB,475 µs,82.721 ms,5.397 ms,3.503 ms,92.096
10.0.0.180:5000/localredis:latest,2024-05-29T08:18:20Z,3.4 MiB,666 µs,112.48 ms,7.039 ms,4.751 ms,124.936
10.0.0.180:5000/localredis:latest,2024-05-29T09:39:04Z,3.4 MiB,692 µs,92.944 ms,7.294 ms,4.876 ms,105.806
10.0.0.180:5000/localredis:latest,2024-05-29T05:29:54Z,3.4 MiB,652 µs,94.727 ms,6.76 ms,4.552 ms,106.691
10.0.0.180:5000/localredis:latest,2024-05-29T08:35:19Z,3.4 MiB,659 µs,113.96 ms,7.557 ms,4.802 ms,126.978
10.0.0.180:5000/localredis:latest,2024-05-29T01:00:51Z,3.4 MiB,701 µs,99.877 ms,7.876 ms,5.129 ms,113.583
10.0.0.180:5000/localredis:latest,2024-05-29T10:44:49Z,3.4 MiB,446 µs,76.5 ms,5.04 ms,3.167 ms,85.153
10.0.0.180:5000/localredis:latest,2024-05-29T01:27:49Z,3.4 MiB,891 µs,111.23 ms,9.749 ms,5.944 ms,127.814
10.0.0.180:5000/localredis:latest,2024-05-29T08:53:39Z,3.4 MiB,475 µs,83.007 ms,5.287 ms,3.525 ms,92.294
10.0.0.180:5000/localredis:latest,2024-05-29T05:14:30Z,3.4 MiB,680 µs,110.39 ms,8.08 ms,5.097 ms,124.247
10.0.0.180:5000/localredis:latest,2024-05-29T01:50:37Z,3.4 MiB,388 µs,72.381 ms,4.226 ms,2.798 ms,79.793
10.0.0.180:5000/localredis:latest,2024-05-28T23:15:24Z,3.4 MiB,577 µs,97.672 ms,6.953 ms,4.524 ms,109.726
10.0.0.180:5000/localredis:latest,2024-05-29T02:19:09Z,3.4 MiB,729 µs,116.42 ms,6.921 ms,4.548 ms,128.618
10.0.0.180:5000/localredis:latest,2024-05-28T23:33:19Z,3.4 MiB,501 µs,82.197 ms,6.086 ms,3.927 ms,92.711
10.0.0.180:5000/localredis:latest,2024-05-29T02:06:19Z,3.4 MiB,479 µs,78.978 ms,5.098 ms,3.357 ms,87.912
10.0.0.180:5000/localredis:latest,2024-05-29T03:41:51Z,3.4 MiB,365 µs,86.231 ms,4.022 ms,2.688 ms,93.306
10.0.0.180:5000/localredis:latest,2024-05-28T22:55:29Z,3.4 MiB,510 µs,89.493 ms,6.644 ms,4.493 ms,101.14
10.0.0.180:5000/localredis:latest,2024-05-28T21:03:15Z,3.5 MiB,682 µs,103.56 ms,7.013 ms,4.522 ms,115.777
10.0.0.180:5000/localredis:latest,2024-05-28T20:37:12Z,3.5 MiB,615 µs,97.407 ms,7.086 ms,4.741 ms,109.849
10.0.0.180:5000/localredis:latest,2024-05-29T03:08:37Z,3.4 MiB,630 µs,106.04 ms,6.533 ms,4.208 ms,117.411
10.0.0.180:5000/localredis:latest,2024-05-28T21:18:59Z,3.5 MiB,602 µs,106.6 ms,6.589 ms,4.265 ms,118.056
10.0.0.180:5000/localredis:latest,2024-05-29T00:29:52Z,3.4 MiB,550 µs,78.917 ms,6.002 ms,3.931 ms,89.4
10.0.0.180:5000/localredis:latest,2024-05-29T00:53:04Z,3.4 MiB,662 µs,102.4 ms,7.467 ms,4.978 ms,115.507
10.0.0.180:5000/localredis:latest,2024-05-28T22:31:24Z,3.4 MiB,656 µs,89.69 ms,7.088 ms,4.662 ms,102.096
10.0.0.180:5000/localredis:latest,2024-05-29T08:28:24Z,3.4 MiB,552 µs,85.759 ms,6.318 ms,4.331 ms,96.96
10.0.0.180:5000/localredis:latest,2024-05-29T03:14:45Z,3.4 MiB,650 µs,83.687 ms,6.553 ms,4.313 ms,95.203
10.0.0.180:5000/localredis:latest,2024-05-29T00:33:10Z,3.4 MiB,709 µs,108.73 ms,7.363 ms,5.125 ms,121.927
10.0.0.180:5000/localredis:latest,2024-05-28T21:48:00Z,3.4 MiB,374 µs,80.997 ms,4.283 ms,2.741 ms,88.395
10.0.0.180:5000/localredis:latest,2024-05-29T07:31:27Z,3.4 MiB,645 µs,99.225 ms,7.613 ms,5.249 ms,112.732
10.0.0.180:5000/localredis:latest,2024-05-28T23:28:54Z,3.4 MiB,622 µs,102.36 ms,7.578 ms,5.243 ms,115.803
10.0.0.180:5000/localredis:latest,2024-05-29T07:16:04Z,3.4 MiB,664 µs,98.287 ms,7.094 ms,4.815 ms,110.86
10.0.0.180:5000/localredis:latest,2024-05-29T09:59:38Z,3.4 MiB,632 µs,113 ms,6.958 ms,4.571 ms,125.161
10.0.0.180:5000/localredis:latest,2024-05-29T01:06:01Z,3.4 MiB,553 µs,76.882 ms,5.625 ms,3.699 ms,86.759
10.0.0.180:5000/localredis:latest,2024-05-29T07:00:36Z,3.4 MiB,530 µs,88.125 ms,5.379 ms,3.549 ms,97.583
10.0.0.180:5000/localredis:latest,2024-05-28T22:47:14Z,3.4 MiB,840 µs,111.74 ms,10.358 ms,6.899 ms,129.837
10.0.0.180:5000/localredis:latest,2024-05-29T06:51:33Z,3.4 MiB,575 µs,103.04 ms,6.422 ms,4.1 ms,114.137
10.0.0.180:5000/localredis:latest,2024-05-28T20:52:07Z,3.5 MiB,768 µs,116.15 ms,8.577 ms,5.778 ms,131.273
10.0.0.180:5000/localredis:latest,2024-05-29T06:08:38Z,3.4 MiB,687 µs,112.55 ms,9.514 ms,6.838 ms,129.589
10.0.0.180:5000/localredis:latest,2024-05-29T02:07:12Z,3.4 MiB,741 µs,109.69 ms,7.823 ms,4.974 ms,123.228
10.0.0.180:5000/localredis:latest,2024-05-29T01:08:31Z,3.4 MiB,389 µs,76.413 ms,4.293 ms,2.823 ms,83.918
10.0.0.180:5000/localredis:latest,2024-05-29T07:11:11Z,3.4 MiB,697 µs,105.99 ms,7.12 ms,4.793 ms,118.6
10.0.0.180:5000/localredis:latest,2024-05-29T06:13:35Z,3.4 MiB,618 µs,105 ms,7.027 ms,4.653 ms,117.298
10.0.0.180:5000/localredis:latest,2024-05-29T00:53:24Z,3.4 MiB,561 µs,84.868 ms,5.665 ms,3.882 ms,94.976
10.0.0.180:5000/localredis:latest,2024-05-29T05:04:19Z,3.4 MiB,672 µs,109.27 ms,7.071 ms,4.703 ms,121.716
10.0.0.180:5000/localredis:latest,2024-05-29T06:24:52Z,3.4 MiB,495 µs,80.67 ms,5.671 ms,3.871 ms,90.707
10.0.0.180:5000/localredis:latest,2024-05-29T02:10:02Z,3.4 MiB,805 µs,114.56 ms,7.756 ms,4.899 ms,128.02
10.0.0.180:5000/localredis:latest,2024-05-29T01:09:34Z,3.4 MiB,485 µs,97.542 ms,5.607 ms,3.845 ms,107.479
10.0.0.180:5000/localredis:latest,2024-05-28T22:32:28Z,3.4 MiB,633 µs,98.275 ms,7.485 ms,4.942 ms,111.335
10.0.0.180:5000/localredis:latest,2024-05-29T04:20:16Z,3.4 MiB,643 µs,110.25 ms,7.732 ms,4.907 ms,123.532
10.0.0.180:5000/localredis:latest,2024-05-28T22:12:32Z,3.4 MiB,638 µs,97.572 ms,6.541 ms,4.281 ms,109.032
10.0.0.180:5000/localredis:latest,2024-05-29T04:43:56Z,3.4 MiB,635 µs,105.8 ms,7.197 ms,4.846 ms,118.478
10.0.0.180:5000/localredis:latest,2024-05-28T22:21:16Z,3.4 MiB,611 µs,96.814 ms,7.177 ms,4.711 ms,109.313
10.0.0.180:5000/localredis:latest,2024-05-29T10:11:05Z,3.4 MiB,485 µs,85.812 ms,5.788 ms,3.672 ms,95.757
10.0.0.180:5000/localredis:latest,2024-05-29T05:18:29Z,3.4 MiB,642 µs,95.482 ms,6.778 ms,4.523 ms,107.425
10.0.0.180:5000/localredis:latest,2024-05-29T07:11:42Z,3.4 MiB,671 µs,87.176 ms,7.164 ms,4.707 ms,99.718
10.0.0.180:5000/localredis:latest,2024-05-29T00:38:25Z,3.4 MiB,415 µs,81.994 ms,5.056 ms,3.588 ms,91.053
10.0.0.180:5000/localredis:latest,2024-05-28T23:01:05Z,3.4 MiB,644 µs,99.681 ms,7.155 ms,4.565 ms,112.045
10.0.0.180:5000/localredis:latest,2024-05-29T11:04:02Z,3.4 MiB,650 µs,110.85 ms,7.477 ms,5.183 ms,124.16
10.0.0.180:5000/localredis:latest,2024-05-29T03:36:58Z,3.4 MiB,520 µs,92.159 ms,5.247 ms,3.423 ms,101.349
10.0.0.180:5000/localredis:latest,2024-05-28T20:43:49Z,3.5 MiB,638 µs,121.83 ms,7.312 ms,4.978 ms,134.758
10.0.0.180:5000/localredis:latest,2024-05-29T08:55:56Z,3.4 MiB,628 µs,102.5 ms,6.979 ms,4.761 ms,114.868
10.0.0.180:5000/localredis:latest,2024-05-29T11:22:24Z,3.4 MiB,584 µs,97.151 ms,6.712 ms,4.329 ms,108.776
10.0.0.180:5000/localredis:latest,2024-05-29T04:16:36Z,3.4 MiB,646 µs,114.57 ms,6.735 ms,4.436 ms,126.387
10.0.0.180:5000/localredis:latest,2024-05-29T10:27:37Z,3.4 MiB,381 µs,78.339 ms,4.093 ms,2.711 ms,85.524
10.0.0.180:5000/localredis:latest,2024-05-28T22:39:55Z,3.4 MiB,681 µs,101.08 ms,7.921 ms,5.059 ms,114.741
10.0.0.180:5000/localredis:latest,2024-05-29T04:21:09Z,3.4 MiB,699 µs,104.03 ms,7.662 ms,4.816 ms,117.207
10.0.0.180:5000/localredis:latest,2024-05-29T11:04:13Z,3.4 MiB,610 µs,106.76 ms,6.512 ms,4.236 ms,118.118
10.0.0.180:5000/localredis:latest,2024-05-29T11:16:59Z,3.4 MiB,706 µs,107.8 ms,7.127 ms,4.87 ms,120.503
10.0.0.180:5000/localredis:latest,2024-05-29T04:49:54Z,3.4 MiB,858 µs,12 ms,11.324 ms,7.751 ms,31.933
10.0.0.180:5000/localredis:latest,2024-05-29T05:07:02Z,3.4 MiB,384 µs,73.427 ms,4.314 ms,2.963 ms,81.088
10.0.0.180:5000/localredis:latest,2024-05-29T02:47:55Z,3.4 MiB,699 µs,105.28 ms,7.834 ms,4.947 ms,118.76
10.0.0.180:5000/localredis:latest,2024-05-28T23:28:12Z,3.4 MiB,679 µs,109.73 ms,7.999 ms,4.867 ms,123.275
10.0.0.180:5000/localredis:latest,2024-05-29T07:48:37Z,3.4 MiB,692 µs,105.55 ms,8.246 ms,4.646 ms,119.134
10.0.0.180:5000/localredis:latest,2024-05-29T04:00:24Z,3.4 MiB,375 µs,82.162 ms,4.059 ms,2.73 ms,89.326
10.0.0.180:5000/localredis:latest,2024-05-29T10:50:58Z,3.4 MiB,684 µs,106.29 ms,8.189 ms,5.231 ms,120.394
10.0.0.180:5000/localredis:latest,2024-05-29T05:11:12Z,3.4 MiB,706 µs,96.125 ms,7.25 ms,4.707 ms,108.788
10.0.0.180:5000/localredis:latest,2024-05-29T07:55:39Z,3.4 MiB,604 µs,101.52 ms,6.945 ms,4.605 ms,113.674
10.0.0.180:5000/localredis:latest,2024-05-28T22:54:57Z,3.4 MiB,616 µs,109.5 ms,6.955 ms,4.654 ms,121.725
10.0.0.180:5000/localredis:latest,2024-05-29T08:41:32Z,3.4 MiB,539 µs,90.517 ms,5.921 ms,4.172 ms,101.149
10.0.0.180:5000/localredis:latest,2024-05-29T08:37:59Z,3.4 MiB,621 µs,98.439 ms,6.486 ms,4.243 ms,109.789
10.0.0.180:5000/localredis:latest,2024-05-29T01:19:54Z,3.4 MiB,676 µs,109.66 ms,7.101 ms,4.714 ms,122.151
10.0.0.180:5000/localredis:latest,2024-05-28T22:06:02Z,3.5 MiB,740 µs,120.08 ms,7.037 ms,4.769 ms,132.626
10.0.0.180:5000/localredis:latest,2024-05-29T06:57:28Z,3.4 MiB,2.463 ms,104.07 ms,6.821 ms,4.375 ms,117.729
10.0.0.180:5000/localredis:latest,2024-05-28T23:06:40Z,3.4 MiB,582 µs,101.6 ms,6.661 ms,4.381 ms,113.224
10.0.0.180:5000/localredis:latest,2024-05-29T11:09:52Z,3.4 MiB,640 µs,97.285 ms,7.135 ms,4.847 ms,109.907
10.0.0.180:5000/localredis:latest,2024-05-29T07:21:34Z,3.4 MiB,614 µs,97.648 ms,6.663 ms,4.196 ms,109.121
