Image,Checkpointed,Checkpoint size,Freezing time,Frozen time,Memdump time,Memwrite time,Total dump time (ms)
10.0.0.180:5000/localredis:latest,2024-05-28T06:24:18Z,2.6 MiB,743 µs,100.31 ms,6.578 ms,3.97 ms,111.601
10.0.0.180:5000/localredis:latest,2024-05-27T20:39:25Z,2.8 MiB,453 µs,73.492 ms,4.408 ms,2.675 ms,81.028
10.0.0.180:5000/localredis:latest,2024-05-28T09:10:36Z,2.6 MiB,400 µs,76.649 ms,3.989 ms,2.441 ms,83.479
10.0.0.180:5000/localredis:latest,2024-05-27T21:36:04Z,2.6 MiB,669 µs,101.06 ms,5.922 ms,3.608 ms,111.259
10.0.0.180:5000/localredis:latest,2024-05-28T09:53:23Z,2.6 MiB,372 µs,75.339 ms,3.904 ms,2.524 ms,82.139
10.0.0.180:5000/localredis:latest,2024-05-27T22:33:36Z,2.8 MiB,381 µs,78.578 ms,3.786 ms,2.307 ms,85.052
10.0.0.180:5000/localredis:latest,2024-05-28T02:13:31Z,2.6 MiB,671 µs,105.25 ms,5.665 ms,3.465 ms,115.051
10.0.0.180:5000/localredis:latest,2024-05-28T03:32:38Z,2.8 MiB,440 µs,76.175 ms,3.959 ms,2.605 ms,83.179
10.0.0.180:5000/localredis:latest,2024-05-27T22:18:48Z,2.6 MiB,614 µs,86.551 ms,6.072 ms,3.722 ms,96.959
10.0.0.180:5000/localredis:latest,2024-05-28T03:13:14Z,2.8 MiB,444 µs,80.623 ms,4.148 ms,2.74 ms,87.955
10.0.0.180:5000/localredis:latest,2024-05-28T09:26:08Z,2.6 MiB,648 µs,110.2 ms,6.166 ms,3.893 ms,120.907
10.0.0.180:5000/localredis:latest,2024-05-28T07:53:10Z,2.6 MiB,746 µs,120.16 ms,15.393 ms,12.561 ms,148.86
10.0.0.180:5000/localredis:latest,2024-05-28T00:29:21Z,2.8 MiB,410 µs,73.667 ms,4.062 ms,2.696 ms,80.835
10.0.0.180:5000/localredis:latest,2024-05-27T20:59:09Z,2.6 MiB,622 µs,104.86 ms,5.692 ms,3.433 ms,114.607
10.0.0.180:5000/localredis:latest,2024-05-28T08:17:09Z,2.6 MiB,372 µs,73.043 ms,3.809 ms,2.481 ms,79.705
10.0.0.180:5000/localredis:latest,2024-05-28T09:31:52Z,2.6 MiB,391 µs,72.422 ms,4.351 ms,2.864 ms,80.028
10.0.0.180:5000/localredis:latest,2024-05-27T22:29:26Z,2.8 MiB,365 µs,71.707 ms,3.823 ms,2.231 ms,78.126
10.0.0.180:5000/localredis:latest,2024-05-28T05:39:09Z,2.6 MiB,439 µs,72.522 ms,3.889 ms,2.388 ms,79.238
10.0.0.180:5000/localredis:latest,2024-05-28T10:29:21Z,2.6 MiB,619 µs,102.52 ms,5.784 ms,3.647 ms,112.57
10.0.0.180:5000/localredis:latest,2024-05-27T22:02:01Z,2.8 MiB,369 µs,82.669 ms,4.065 ms,2.388 ms,89.491
10.0.0.180:5000/localredis:latest,2024-05-28T09:12:05Z,2.6 MiB,659 µs,114.33 ms,6.745 ms,3.906 ms,125.64
10.0.0.180:5000/localredis:latest,2024-05-28T02:46:23Z,2.6 MiB,632 µs,103.25 ms,5.758 ms,3.632 ms,113.272
10.0.0.180:5000/localredis:latest,2024-05-28T00:37:23Z,2.8 MiB,399 µs,82.559 ms,4.42 ms,2.743 ms,90.121
10.0.0.180:5000/localredis:latest,2024-05-28T03:59:16Z,2.8 MiB,409 µs,74.836 ms,6.706 ms,5.058 ms,87.009
10.0.0.180:5000/localredis:latest,2024-05-28T02:19:36Z,2.6 MiB,671 µs,100.58 ms,5.435 ms,3.4 ms,110.086
10.0.0.180:5000/localredis:latest,2024-05-28T03:27:56Z,2.6 MiB,662 µs,96.533 ms,6.379 ms,4.117 ms,107.691
10.0.0.180:5000/localredis:latest,2024-05-27T22:58:05Z,2.8 MiB,370 µs,70.225 ms,3.598 ms,2.265 ms,76.458
10.0.0.180:5000/localredis:latest,2024-05-27T23:28:33Z,2.6 MiB,792 µs,99.839 ms,5.807 ms,3.613 ms,110.051
10.0.0.180:5000/localredis:latest,2024-05-28T08:23:03Z,2.6 MiB,401 µs,83.867 ms,3.612 ms,2.222 ms,90.102
10.0.0.180:5000/localredis:latest,2024-05-28T07:36:48Z,2.6 MiB,392 µs,89.213 ms,3.814 ms,2.191 ms,95.61
10.0.0.180:5000/localredis:latest,2024-05-28T09:18:46Z,2.6 MiB,387 µs,74.4 ms,3.917 ms,2.29 ms,80.994
10.0.0.180:5000/localredis:latest,2024-05-28T07:14:54Z,2.6 MiB,659 µs,99.833 ms,5.795 ms,3.671 ms,109.958
10.0.0.180:5000/localredis:latest,2024-05-27T22:58:45Z,2.8 MiB,383 µs,77.243 ms,3.971 ms,2.592 ms,84.189
10.0.0.180:5000/localredis:latest,2024-05-28T04:33:41Z,2.6 MiB,748 µs,104.95 ms,6.324 ms,3.826 ms,115.848
10.0.0.180:5000/localredis:latest,2024-05-28T08:53:29Z,2.6 MiB,368 µs,74.737 ms,3.396 ms,2.057 ms,80.558
10.0.0.180:5000/localredis:latest,2024-05-28T08:47:28Z,2.6 MiB,355 µs,82.516 ms,3.666 ms,2.364 ms,88.901
10.0.0.180:5000/localredis:latest,2024-05-27T23:46:55Z,2.8 MiB,389 µs,74.766 ms,3.971 ms,2.651 ms,81.777
10.0.0.180:5000/localredis:latest,2024-05-28T01:50:30Z,2.6 MiB,663 µs,107.12 ms,6.431 ms,3.752 ms,117.966
10.0.0.180:5000/localredis:latest,2024-05-28T08:59:29Z,2.6 MiB,370 µs,72.922 ms,3.922 ms,2.436 ms,79.65
10.0.0.180:5000/localredis:latest,2024-05-27T20:48:49Z,2.8 MiB,400 µs,73.295 ms,4.488 ms,2.766 ms,80.949
10.0.0.180:5000/localredis:latest,2024-05-28T03:00:08Z,2.8 MiB,394 µs,74.191 ms,3.922 ms,2.539 ms,81.046
10.0.0.180:5000/localredis:latest,2024-05-27T22:25:11Z,2.6 MiB,586 µs,115.64 ms,5.069 ms,2.683 ms,123.978
10.0.0.180:5000/localredis:latest,2024-05-27T23:49:20Z,2.6 MiB,623 µs,107.29 ms,5.672 ms,3.537 ms,117.122
10.0.0.180:5000/localredis:latest,2024-05-27T20:29:53Z,2.8 MiB,464 µs,83.809 ms,4.442 ms,2.77 ms,91.485
10.0.0.180:5000/localredis:latest,2024-05-28T08:49:58Z,2.6 MiB,690 µs,106.93 ms,6.137 ms,3.822 ms,117.579
10.0.0.180:5000/localredis:latest,2024-05-28T06:33:02Z,2.6 MiB,379 µs,74.857 ms,3.748 ms,2.228 ms,81.212
10.0.0.180:5000/localredis:latest,2024-05-28T06:02:27Z,2.6 MiB,370 µs,78.943 ms,3.45 ms,2.144 ms,84.907
10.0.0.180:5000/localredis:latest,2024-05-27T23:35:41Z,2.8 MiB,443 µs,84.218 ms,4.567 ms,2.816 ms,92.044
10.0.0.180:5000/localredis:latest,2024-05-28T03:15:00Z,2.6 MiB,680 µs,111.35 ms,6.93 ms,4.63 ms,123.59
10.0.0.180:5000/localredis:latest,2024-05-28T04:25:46Z,2.6 MiB,682 µs,107.81 ms,6.382 ms,3.648 ms,118.522
10.0.0.180:5000/localredis:latest,2024-05-27T21:13:20Z,2.8 MiB,408 µs,77.583 ms,4.484 ms,2.901 ms,85.376
10.0.0.180:5000/localredis:latest,2024-05-27T23:59:53Z,2.8 MiB,378 µs,74.784 ms,4.017 ms,2.644 ms,81.823
10.0.0.180:5000/localredis:latest,2024-05-28T04:23:08Z,2.6 MiB,680 µs,114.26 ms,5.704 ms,3.322 ms,123.966
10.0.0.180:5000/localredis:latest,2024-05-27T22:49:40Z,2.8 MiB,394 µs,74.141 ms,3.819 ms,2.401 ms,80.755
10.0.0.180:5000/localredis:latest,2024-05-27T23:10:42Z,2.8 MiB,442 µs,78.789 ms,4.468 ms,2.784 ms,86.483
10.0.0.180:5000/localredis:latest,2024-05-28T10:35:04Z,2.6 MiB,687 µs,99.677 ms,6.823 ms,4.132 ms,111.319
10.0.0.180:5000/localredis:latest,2024-05-28T05:11:06Z,2.8 MiB,428 µs,82.7 ms,4.413 ms,2.721 ms,90.262
10.0.0.180:5000/localredis:latest,2024-05-28T08:39:51Z,2.6 MiB,512 µs,74.714 ms,3.603 ms,2.198 ms,81.027
10.0.0.180:5000/localredis:latest,2024-05-27T21:03:11Z,2.8 MiB,443 µs,76.132 ms,4.056 ms,2.638 ms,83.269
10.0.0.180:5000/localredis:latest,2024-05-28T03:42:17Z,2.6 MiB,641 µs,105.21 ms,5.806 ms,3.485 ms,115.142
10.0.0.180:5000/localredis:latest,2024-05-28T10:42:21Z,2.6 MiB,479 µs,99.34 ms,6.381 ms,3.777 ms,109.977
10.0.0.180:5000/localredis:latest,2024-05-28T00:42:34Z,2.8 MiB,400 µs,74.863 ms,4.001 ms,2.675 ms,81.939
10.0.0.180:5000/localredis:latest,2024-05-27T23:18:44Z,2.8 MiB,383 µs,67.955 ms,3.702 ms,2.285 ms,74.325
10.0.0.180:5000/localredis:latest,2024-05-28T04:49:34Z,2.6 MiB,636 µs,107.11 ms,5.694 ms,3.539 ms,116.979
10.0.0.180:5000/localredis:latest,2024-05-28T03:49:24Z,2.8 MiB,366 µs,78.965 ms,3.726 ms,2.308 ms,85.365
10.0.0.180:5000/localredis:latest,2024-05-28T04:46:04Z,2.8 MiB,380 µs,74.614 ms,3.872 ms,2.532 ms,81.398
10.0.0.180:5000/localredis:latest,2024-05-28T06:27:53Z,2.6 MiB,651 µs,99.327 ms,5.73 ms,3.523 ms,109.231
10.0.0.180:5000/localredis:latest,2024-05-28T00:26:56Z,2.6 MiB,662 µs,104.64 ms,5.845 ms,3.567 ms,114.714
10.0.0.180:5000/localredis:latest,2024-05-28T01:16:24Z,2.8 MiB,381 µs,82.319 ms,3.941 ms,2.571 ms,89.212
10.0.0.180:5000/localredis:latest,2024-05-27T23:18:14Z,2.6 MiB,670 µs,113.8 ms,6.484 ms,3.811 ms,124.765
10.0.0.180:5000/localredis:latest,2024-05-28T02:53:32Z,2.8 MiB,451 µs,77.967 ms,4.581 ms,2.874 ms,85.873
10.0.0.180:5000/localredis:latest,2024-05-28T06:11:13Z,2.6 MiB,534 µs,84.708 ms,5.695 ms,3.633 ms,94.57
10.0.0.180:5000/localredis:latest,2024-05-28T03:32:47Z,2.6 MiB,649 µs,120.78 ms,6.312 ms,3.684 ms,131.425
10.0.0.180:5000/localredis:latest,2024-05-28T04:30:53Z,2.8 MiB,373 µs,70.89 ms,3.745 ms,2.394 ms,77.402
10.0.0.180:5000/localredis:latest,2024-05-28T00:10:41Z,2.6 MiB,483 µs,90.545 ms,4.692 ms,2.907 ms,98.627
10.0.0.180:5000/localredis:latest,2024-05-28T08:10:37Z,2.6 MiB,698 µs,116.59 ms,6.658 ms,3.898 ms,127.844
10.0.0.180:5000/localredis:latest,2024-05-28T08:23:53Z,2.6 MiB,616 µs,93.439 ms,5.625 ms,3.457 ms,103.137
10.0.0.180:5000/localredis:latest,2024-05-28T07:16:52Z,2.6 MiB,649 µs,105.01 ms,6.353 ms,3.713 ms,115.725
10.0.0.180:5000/localredis:latest,2024-05-28T11:18:16Z,2.6 MiB,636 µs,100.93 ms,5.9 ms,3.648 ms,111.114
10.0.0.180:5000/localredis:latest,2024-05-28T03:04:03Z,2.8 MiB,430 µs,75.203 ms,4.732 ms,3.058 ms,83.423
10.0.0.180:5000/localredis:latest,2024-05-28T08:19:36Z,2.6 MiB,736 µs,104.14 ms,5.887 ms,3.69 ms,114.453
10.0.0.180:5000/localredis:latest,2024-05-27T20:59:47Z,2.6 MiB,643 µs,113.38 ms,5.977 ms,3.599 ms,123.599
10.0.0.180:5000/localredis:latest,2024-05-28T00:03:03Z,2.8 MiB,457 µs,80.476 ms,4.646 ms,2.873 ms,88.452
10.0.0.180:5000/localredis:latest,2024-05-28T10:50:34Z,2.6 MiB,651 µs,98.351 ms,6.092 ms,3.709 ms,108.803
10.0.0.180:5000/localredis:latest,2024-05-28T11:27:13Z,2.6 MiB,609 µs,98.854 ms,5.525 ms,3.237 ms,108.225
10.0.0.180:5000/localredis:latest,2024-05-28T11:30:51Z,2.6 MiB,669 µs,106.34 ms,5.796 ms,3.454 ms,116.259
10.0.0.180:5000/localredis:latest,2024-05-28T06:03:54Z,2.6 MiB,384 µs,88.322 ms,3.522 ms,2.193 ms,94.421
10.0.0.180:5000/localredis:latest,2024-05-28T00:31:37Z,2.8 MiB,394 µs,83.809 ms,4.306 ms,2.873 ms,91.382
10.0.0.180:5000/localredis:latest,2024-05-28T10:41:51Z,2.6 MiB,643 µs,94.302 ms,6.264 ms,3.735 ms,104.944
10.0.0.180:5000/localredis:latest,2024-05-28T11:29:06Z,2.6 MiB,672 µs,104.94 ms,6.453 ms,3.813 ms,115.878
10.0.0.180:5000/localredis:latest,2024-05-28T04:36:09Z,2.8 MiB,381 µs,76.504 ms,3.813 ms,2.27 ms,82.968
10.0.0.180:5000/localredis:latest,2024-05-27T20:51:49Z,2.6 MiB,673 µs,95.718 ms,6.517 ms,3.788 ms,106.696
10.0.0.180:5000/localredis:latest,2024-05-28T00:03:13Z,2.6 MiB,630 µs,94.914 ms,5.704 ms,3.592 ms,104.84
10.0.0.180:5000/localredis:latest,2024-05-28T05:13:11Z,2.6 MiB,616 µs,96.829 ms,5.999 ms,3.646 ms,107.09
10.0.0.180:5000/localredis:latest,2024-05-27T23:27:06Z,2.8 MiB,436 µs,82.243 ms,4.561 ms,2.864 ms,90.104
10.0.0.180:5000/localredis:latest,2024-05-28T10:50:45Z,2.6 MiB,636 µs,95.593 ms,5.847 ms,3.714 ms,105.79
10.0.0.180:5000/localredis:latest,2024-05-28T00:43:13Z,2.8 MiB,369 µs,71.462 ms,4.014 ms,2.566 ms,78.411
10.0.0.180:5000/localredis:latest,2024-05-28T01:35:57Z,2.8 MiB,371 µs,69.347 ms,3.779 ms,2.407 ms,75.904
10.0.0.180:5000/localredis:latest,2024-05-28T06:13:27Z,2.6 MiB,399 µs,74.812 ms,3.983 ms,2.581 ms,81.775
10.0.0.180:5000/localredis:latest,2024-05-27T23:09:54Z,2.6 MiB,673 µs,106.97 ms,5.531 ms,3.391 ms,116.565
10.0.0.180:5000/localredis:latest,2024-05-27T23:19:03Z,2.8 MiB,413 µs,78.034 ms,5.111 ms,3.693 ms,87.251
10.0.0.180:5000/localredis:latest,2024-05-28T03:32:58Z,2.8 MiB,418 µs,76.647 ms,4.486 ms,2.739 ms,84.29
10.0.0.180:5000/localredis:latest,2024-05-28T07:00:53Z,2.6 MiB,636 µs,94.399 ms,5.851 ms,3.635 ms,104.521
10.0.0.180:5000/localredis:latest,2024-05-27T22:14:29Z,2.8 MiB,361 µs,78.15 ms,3.591 ms,2.228 ms,84.33
10.0.0.180:5000/localredis:latest,2024-05-27T22:48:23Z,2.8 MiB,386 µs,74.672 ms,4.036 ms,2.65 ms,81.744
10.0.0.180:5000/localredis:latest,2024-05-28T11:19:06Z,2.6 MiB,457 µs,93.119 ms,4.462 ms,2.757 ms,100.795
10.0.0.180:5000/localredis:latest,2024-05-28T10:03:52Z,2.6 MiB,378 µs,71.818 ms,3.511 ms,2.148 ms,77.855
10.0.0.180:5000/localredis:latest,2024-05-28T04:39:24Z,2.8 MiB,394 µs,70.851 ms,3.906 ms,2.375 ms,77.526
10.0.0.180:5000/localredis:latest,2024-05-28T11:12:35Z,2.6 MiB,741 µs,112.06 ms,6.921 ms,4.097 ms,123.819
10.0.0.180:5000/localredis:latest,2024-05-28T09:16:19Z,2.6 MiB,670 µs,102.66 ms,6.224 ms,3.828 ms,113.382
10.0.0.180:5000/localredis:latest,2024-05-28T03:21:28Z,2.6 MiB,674 µs,110.46 ms,6.409 ms,3.818 ms,121.361
10.0.0.180:5000/localredis:latest,2024-05-28T09:15:40Z,2.6 MiB,665 µs,105.12 ms,6.811 ms,4.092 ms,116.688
10.0.0.180:5000/localredis:latest,2024-05-28T07:13:25Z,2.6 MiB,416 µs,75.977 ms,3.606 ms,2.265 ms,82.264
10.0.0.180:5000/localredis:latest,2024-05-27T22:11:07Z,2.6 MiB,666 µs,102.15 ms,5.855 ms,3.594 ms,112.265
10.0.0.180:5000/localredis:latest,2024-05-28T01:28:05Z,2.8 MiB,445 µs,83.736 ms,4.17 ms,2.779 ms,91.13
10.0.0.180:5000/localredis:latest,2024-05-28T01:19:46Z,2.6 MiB,644 µs,99.164 ms,6.934 ms,4.213 ms,110.955
10.0.0.180:5000/localredis:latest,2024-05-28T00:08:16Z,2.8 MiB,389 µs,75.572 ms,3.859 ms,2.524 ms,82.344
10.0.0.180:5000/localredis:latest,2024-05-28T06:40:34Z,2.6 MiB,381 µs,79.701 ms,4.004 ms,2.645 ms,86.731
10.0.0.180:5000/localredis:latest,2024-05-28T08:50:39Z,2.6 MiB,634 µs,109.97 ms,6.421 ms,3.751 ms,120.776
10.0.0.180:5000/localredis:latest,2024-05-28T04:57:45Z,2.8 MiB,406 µs,83.527 ms,3.909 ms,2.339 ms,90.181
10.0.0.180:5000/localredis:latest,2024-05-27T23:53:52Z,2.6 MiB,638 µs,94.685 ms,6.332 ms,3.791 ms,105.446
10.0.0.180:5000/localredis:latest,2024-05-28T05:56:43Z,2.6 MiB,660 µs,106.66 ms,6.296 ms,3.467 ms,117.083
10.0.0.180:5000/localredis:latest,2024-05-28T07:35:30Z,2.6 MiB,440 µs,80.967 ms,4.486 ms,2.813 ms,88.706
10.0.0.180:5000/localredis:latest,2024-05-28T00:04:21Z,2.8 MiB,386 µs,72.268 ms,4.114 ms,2.443 ms,79.211
10.0.0.180:5000/localredis:latest,2024-05-28T11:31:23Z,2.6 MiB,676 µs,121.56 ms,6.426 ms,3.693 ms,132.355
10.0.0.180:5000/localredis:latest,2024-05-27T23:21:07Z,2.6 MiB,658 µs,95.121 ms,5.685 ms,3.47 ms,104.934
10.0.0.180:5000/localredis:latest,2024-05-28T01:15:17Z,2.6 MiB,641 µs,99.535 ms,5.974 ms,3.721 ms,109.871
10.0.0.180:5000/localredis:latest,2024-05-28T08:36:36Z,2.6 MiB,357 µs,82.375 ms,3.398 ms,2.068 ms,88.198
10.0.0.180:5000/localredis:latest,2024-05-28T03:34:55Z,2.8 MiB,456 µs,79.068 ms,4.547 ms,2.836 ms,86.907
10.0.0.180:5000/localredis:latest,2024-05-28T07:05:00Z,2.6 MiB,402 µs,69.407 ms,3.775 ms,2.373 ms,75.957
10.0.0.180:5000/localredis:latest,2024-05-27T21:22:34Z,2.8 MiB,452 µs,80.929 ms,4.748 ms,2.825 ms,88.954
10.0.0.180:5000/localredis:latest,2024-05-27T22:26:47Z,2.6 MiB,824 µs,107.61 ms,5.839 ms,3.635 ms,117.908
10.0.0.180:5000/localredis:latest,2024-05-28T10:22:37Z,2.6 MiB,487 µs,83.732 ms,4.436 ms,2.771 ms,91.426
10.0.0.180:5000/localredis:latest,2024-05-28T04:16:39Z,2.6 MiB,385 µs,87.89 ms,3.443 ms,2.117 ms,93.835
10.0.0.180:5000/localredis:latest,2024-05-27T20:51:00Z,2.8 MiB,431 µs,79.242 ms,4.466 ms,2.784 ms,86.923
10.0.0.180:5000/localredis:latest,2024-05-28T07:12:07Z,2.6 MiB,380 µs,82.031 ms,3.927 ms,2.535 ms,88.873
10.0.0.180:5000/localredis:latest,2024-05-27T23:22:15Z,2.8 MiB,374 µs,70.595 ms,3.897 ms,2.568 ms,77.434
10.0.0.180:5000/localredis:latest,2024-05-27T20:37:30Z,2.8 MiB,390 µs,70.933 ms,3.995 ms,2.599 ms,77.917
10.0.0.180:5000/localredis:latest,2024-05-28T09:25:28Z,2.6 MiB,717 µs,103.99 ms,6.165 ms,3.941 ms,114.813
10.0.0.180:5000/localredis:latest,2024-05-27T21:37:01Z,2.6 MiB,632 µs,101.55 ms,5.713 ms,3.389 ms,111.284
10.0.0.180:5000/localredis:latest,2024-05-27T23:52:05Z,2.8 MiB,396 µs,77.723 ms,4.441 ms,2.616 ms,85.176
10.0.0.180:5000/localredis:latest,2024-05-28T10:59:36Z,2.6 MiB,659 µs,123.68 ms,6.041 ms,3.828 ms,134.208
10.0.0.180:5000/localredis:latest,2024-05-27T23:36:48Z,2.6 MiB,656 µs,98.384 ms,6.709 ms,4.113 ms,109.862
10.0.0.180:5000/localredis:latest,2024-05-28T02:09:45Z,2.8 MiB,418 µs,73.682 ms,4.393 ms,2.709 ms,81.202
10.0.0.180:5000/localredis:latest,2024-05-28T02:00:08Z,2.6 MiB,636 µs,91.746 ms,5.474 ms,3.266 ms,101.122
10.0.0.180:5000/localredis:latest,2024-05-28T05:32:10Z,2.6 MiB,669 µs,104.64 ms,6.267 ms,3.815 ms,115.391
10.0.0.180:5000/localredis:latest,2024-05-28T07:09:13Z,2.6 MiB,436 µs,79.482 ms,4.133 ms,2.668 ms,86.719
10.0.0.180:5000/localredis:latest,2024-05-28T01:54:58Z,2.6 MiB,716 µs,102.68 ms,6.206 ms,3.996 ms,113.598
10.0.0.180:5000/localredis:latest,2024-05-28T05:10:38Z,2.6 MiB,632 µs,111.47 ms,6.575 ms,3.831 ms,122.508
10.0.0.180:5000/localredis:latest,2024-05-28T01:08:10Z,2.6 MiB,635 µs,104.95 ms,5.973 ms,3.569 ms,115.127
10.0.0.180:5000/localredis:latest,2024-05-28T08:55:09Z,2.6 MiB,407 µs,82.205 ms,3.908 ms,2.305 ms,88.825
10.0.0.180:5000/localredis:latest,2024-05-28T11:35:55Z,2.6 MiB,678 µs,87.671 ms,6.018 ms,3.699 ms,98.066
10.0.0.180:5000/localredis:latest,2024-05-28T08:05:22Z,2.6 MiB,695 µs,106.93 ms,5.601 ms,3.223 ms,116.449
10.0.0.180:5000/localredis:latest,2024-05-28T09:11:56Z,2.6 MiB,385 µs,82.758 ms,3.527 ms,2.227 ms,88.897
10.0.0.180:5000/localredis:latest,2024-05-28T00:15:02Z,2.8 MiB,501 µs,72.101 ms,4.265 ms,2.717 ms,79.584
10.0.0.180:5000/localredis:latest,2024-05-28T06:05:02Z,2.6 MiB,392 µs,76.577 ms,3.864 ms,2.261 ms,83.094
10.0.0.180:5000/localredis:latest,2024-05-27T20:38:27Z,2.8 MiB,482 µs,82.509 ms,5.953 ms,3.683 ms,92.627
10.0.0.180:5000/localredis:latest,2024-05-28T06:45:45Z,2.6 MiB,583 µs,67.504 ms,3.486 ms,2.14 ms,73.713
10.0.0.180:5000/localredis:latest,2024-05-27T21:48:38Z,2.8 MiB,411 µs,78.55 ms,3.899 ms,2.504 ms,85.364
10.0.0.180:5000/localredis:latest,2024-05-28T04:10:48Z,2.6 MiB,628 µs,113.56 ms,5.913 ms,3.556 ms,123.657
10.0.0.180:5000/localredis:latest,2024-05-27T22:59:14Z,2.6 MiB,677 µs,103.51 ms,6.735 ms,4.105 ms,115.027
10.0.0.180:5000/localredis:latest,2024-05-28T04:26:54Z,2.8 MiB,437 µs,81.669 ms,4.577 ms,2.839 ms,89.522
10.0.0.180:5000/localredis:latest,2024-05-28T00:30:58Z,2.8 MiB,410 µs,72.592 ms,3.979 ms,2.644 ms,79.625
10.0.0.180:5000/localredis:latest,2024-05-28T01:08:40Z,2.8 MiB,383 µs,73.365 ms,4.157 ms,2.683 ms,80.588
10.0.0.180:5000/localredis:latest,2024-05-27T21:28:35Z,2.8 MiB,448 µs,79.309 ms,4.688 ms,2.951 ms,87.396
10.0.0.180:5000/localredis:latest,2024-05-28T03:41:47Z,2.8 MiB,431 µs,74.854 ms,4.627 ms,2.92 ms,82.832
10.0.0.180:5000/localredis:latest,2024-05-28T07:59:16Z,2.6 MiB,595 µs,73.641 ms,3.406 ms,2.081 ms,79.723
10.0.0.180:5000/localredis:latest,2024-05-28T06:56:38Z,2.6 MiB,656 µs,101.34 ms,6.201 ms,3.555 ms,111.752
10.0.0.180:5000/localredis:latest,2024-05-28T11:02:40Z,2.6 MiB,610 µs,103.55 ms,5.907 ms,3.739 ms,113.806
10.0.0.180:5000/localredis:latest,2024-05-28T05:16:40Z,2.8 MiB,401 µs,83.563 ms,4.007 ms,2.686 ms,90.657
10.0.0.180:5000/localredis:latest,2024-05-27T22:24:33Z,2.6 MiB,660 µs,110.05 ms,5.501 ms,3.224 ms,119.435
10.0.0.180:5000/localredis:latest,2024-05-28T00:13:14Z,2.6 MiB,745 µs,107.97 ms,6.372 ms,3.756 ms,118.843
10.0.0.180:5000/localredis:latest,2024-05-28T01:15:55Z,2.6 MiB,645 µs,112.42 ms,5.847 ms,3.584 ms,122.496
10.0.0.180:5000/localredis:latest,2024-05-28T04:33:51Z,2.8 MiB,389 µs,68.782 ms,3.819 ms,2.51 ms,75.5
10.0.0.180:5000/localredis:latest,2024-05-28T01:17:02Z,2.8 MiB,393 µs,84.932 ms,3.559 ms,2.255 ms,91.139
10.0.0.180:5000/localredis:latest,2024-05-28T05:25:21Z,2.8 MiB,408 µs,73.824 ms,4.071 ms,2.681 ms,80.984
10.0.0.180:5000/localredis:latest,2024-05-27T23:52:44Z,2.8 MiB,412 µs,78.889 ms,4.538 ms,2.835 ms,86.674
10.0.0.180:5000/localredis:latest,2024-05-28T02:15:55Z,2.8 MiB,354 µs,72.295 ms,3.664 ms,2.347 ms,78.66
10.0.0.180:5000/localredis:latest,2024-05-28T05:23:21Z,2.8 MiB,420 µs,82.37 ms,4.526 ms,2.846 ms,90.162
10.0.0.180:5000/localredis:latest,2024-05-28T01:20:25Z,2.6 MiB,679 µs,95.383 ms,5.849 ms,3.597 ms,105.508
10.0.0.180:5000/localredis:latest,2024-05-28T07:54:00Z,2.6 MiB,373 µs,68.368 ms,3.459 ms,2.13 ms,74.33
10.0.0.180:5000/localredis:latest,2024-05-28T05:29:00Z,2.6 MiB,410 µs,80.599 ms,3.637 ms,2.298 ms,86.944
10.0.0.180:5000/localredis:latest,2024-05-28T04:27:34Z,2.8 MiB,395 µs,70.57 ms,3.822 ms,2.308 ms,77.095
10.0.0.180:5000/localredis:latest,2024-05-28T05:44:06Z,2.6 MiB,681 µs,107.1 ms,6.586 ms,3.776 ms,118.143
10.0.0.180:5000/localredis:latest,2024-05-27T23:34:53Z,2.6 MiB,659 µs,105.23 ms,6.882 ms,4.145 ms,116.916
10.0.0.180:5000/localredis:latest,2024-05-28T09:19:46Z,2.6 MiB,401 µs,75.397 ms,3.874 ms,2.337 ms,82.009
10.0.0.180:5000/localredis:latest,2024-05-28T02:00:46Z,2.6 MiB,726 µs,111.9 ms,5.819 ms,3.651 ms,122.096
10.0.0.180:5000/localredis:latest,2024-05-28T11:15:26Z,2.6 MiB,531 µs,83.598 ms,5.038 ms,3.145 ms,92.312
10.0.0.180:5000/localredis:latest,2024-05-28T00:34:20Z,2.6 MiB,660 µs,108.6 ms,5.617 ms,3.413 ms,118.29
10.0.0.180:5000/localredis:latest,2024-05-28T01:56:53Z,2.6 MiB,483 µs,90.825 ms,4.503 ms,2.775 ms,98.586
10.0.0.180:5000/localredis:latest,2024-05-28T02:17:02Z,2.6 MiB,658 µs,114.68 ms,6.385 ms,3.698 ms,125.421
10.0.0.180:5000/localredis:latest,2024-05-28T03:44:55Z,2.6 MiB,737 µs,100.59 ms,6.511 ms,3.908 ms,111.746
10.0.0.180:5000/localredis:latest,2024-05-28T11:33:37Z,2.6 MiB,668 µs,113.73 ms,6.799 ms,3.979 ms,125.176
10.0.0.180:5000/localredis:latest,2024-05-27T22:10:38Z,2.8 MiB,396 µs,82.445 ms,3.938 ms,2.405 ms,89.184
10.0.0.180:5000/localredis:latest,2024-05-28T05:56:33Z,2.6 MiB,393 µs,71.766 ms,3.831 ms,2.393 ms,78.383
10.0.0.180:5000/localredis:latest,2024-05-28T03:33:27Z,2.6 MiB,642 µs,109.52 ms,5.693 ms,3.406 ms,119.261
