Image,Checkpointed,Checkpoint size,Freezing time,Frozen time,Memdump time,Memwrite time,Total dump time
10.0.0.180:5000/localredis:latest,2024-05-29T09:09:11Z,3.4 MiB,527,95.778,5.242,3.439,104.986
10.0.0.180:5000/localredis:latest,2024-05-28T23:49:22Z,3.4 MiB,644,103.01,7.157,4.889,115.7
10.0.0.180:5000/localredis:latest,2024-05-29T10:18:27Z,3.4 MiB,1.123,96.013,7.982,5.417,110.535
10.0.0.180:5000/localredis:latest,2024-05-29T07:47:23Z,3.4 MiB,605,94.295,6.619,4.326,105.845
10.0.0.180:5000/localredis:latest,2024-05-29T09:31:21Z,3.4 MiB,486,76.92,5.266,3.544,86.216
10.0.0.180:5000/localredis:latest,2024-05-29T00:57:01Z,3.4 MiB,452,82.996,5.774,3.816,93.038
10.0.0.180:5000/localredis:latest,2024-05-29T04:44:17Z,3.4 MiB,689,111.42,7.115,4.903,124.127
10.0.0.180:5000/localredis:latest,2024-05-29T03:26:23Z,3.4 MiB,700,99.842,6.795,4.587,111.924
10.0.0.180:5000/localredis:latest,2024-05-29T01:56:34Z,3.4 MiB,666,109.08,7.143,4.764,121.653
10.0.0.180:5000/localredis:latest,2024-05-29T06:02:59Z,3.4 MiB,638,97.623,7.07,4.774,110.105
10.0.0.180:5000/localredis:latest,2024-05-29T05:05:25Z,3.4 MiB,655,109.79,7.346,4.832,122.623
10.0.0.180:5000/localredis:latest,2024-05-29T04:05:49Z,3.4 MiB,690,114.32,6.819,4.599,126.428
10.0.0.180:5000/localredis:latest,2024-05-29T00:56:29Z,3.4 MiB,685,105.7,7.551,4.747,118.683
10.0.0.180:5000/localredis:latest,2024-05-28T22:27:53Z,3.4 MiB,406,75.457,5.268,3.468,84.599
10.0.0.180:5000/localredis:latest,2024-05-29T10:14:13Z,3.4 MiB,486,86.923,5.124,3.391,95.924
10.0.0.180:5000/localredis:latest,2024-05-29T07:24:54Z,3.4 MiB,782,107.7,7.198,4.769,120.449
10.0.0.180:5000/localredis:latest,2024-05-28T21:55:13Z,3.5 MiB,738,108.05,7.493,5.141,121.422
10.0.0.180:5000/localredis:latest,2024-05-29T02:30:02Z,3.4 MiB,718,122.24,8.683,5.564,137.205
10.0.0.180:5000/localredis:latest,2024-05-29T08:15:16Z,3.4 MiB,455,88.642,4.692,3.266,97.055
10.0.0.180:5000/localredis:latest,2024-05-28T21:12:32Z,3.4 MiB,498,97.445,5.913,3.735,107.591
10.0.0.180:5000/localredis:latest,2024-05-28T22:14:34Z,3.4 MiB,680,99.455,7.745,5.02,112.9
10.0.0.180:5000/localredis:latest,2024-05-29T02:03:02Z,3.4 MiB,658,105.31,6.356,4.063,116.387
10.0.0.180:5000/localredis:latest,2024-05-29T09:38:33Z,3.4 MiB,629,117.76,8.105,4.761,131.255
10.0.0.180:5000/localredis:latest,2024-05-28T21:48:21Z,3.4 MiB,440,83.751,5.715,3.696,93.602
10.0.0.180:5000/localredis:latest,2024-05-28T20:46:24Z,3.4 MiB,657,109.38,6.718,4.259,121.014
10.0.0.180:5000/localredis:latest,2024-05-29T03:31:42Z,3.4 MiB,546,97.224,6.295,3.999,108.064
10.0.0.180:5000/localredis:latest,2024-05-28T21:08:18Z,3.4 MiB,618,97.839,6.651,4.216,109.324
10.0.0.180:5000/localredis:latest,2024-05-28T22:27:43Z,3.4 MiB,679,114.04,7.937,5.005,127.661
10.0.0.180:5000/localredis:latest,2024-05-29T04:00:02Z,3.4 MiB,634,99.008,7.31,4.844,111.796
10.0.0.180:5000/localredis:latest,2024-05-29T08:30:00Z,3.4 MiB,655,107.5,6.999,4.56,119.714
10.0.0.180:5000/localredis:latest,2024-05-29T05:30:15Z,3.4 MiB,617,119.39,6.855,4.644,131.506
10.0.0.180:5000/localredis:latest,2024-05-29T07:15:01Z,3.4 MiB,721,107.39,7.54,4.716,120.367
10.0.0.180:5000/localredis:latest,2024-05-28T22:57:25Z,3.4 MiB,684,97.73,6.997,4.61,110.021
10.0.0.180:5000/localredis:latest,2024-05-29T05:43:57Z,3.4 MiB,738,100.14,7.11,4.778,112.766
10.0.0.180:5000/localredis:latest,2024-05-28T21:38:42Z,3.5 MiB,690,106.32,7.284,4.993,119.287
10.0.0.180:5000/localredis:latest,2024-05-28T21:28:39Z,3.5 MiB,636,102.54,7.012,4.709,114.897
10.0.0.180:5000/localredis:latest,2024-05-28T23:07:54Z,3.4 MiB,913,100.27,6.469,3.952,111.604
10.0.0.180:5000/localredis:latest,2024-05-28T23:47:06Z,3.4 MiB,618,98.37,7.108,4.825,110.921
10.0.0.180:5000/localredis:latest,2024-05-28T21:52:02Z,3.5 MiB,917,111.65,8.349,5.321,126.237
10.0.0.180:5000/localredis:latest,2024-05-28T22:48:28Z,3.4 MiB,654,101.56,7.628,4.979,114.821
10.0.0.180:5000/localredis:latest,2024-05-29T05:29:43Z,3.4 MiB,483,84.456,5.486,3.511,93.936
10.0.0.180:5000/localredis:latest,2024-05-29T08:38:30Z,3.4 MiB,668,107.44,7.844,5.097,121.049
10.0.0.180:5000/localredis:latest,2024-05-29T07:50:09Z,3.4 MiB,474,85.152,7.33,3.809,96.765
10.0.0.180:5000/localredis:latest,2024-05-29T11:02:27Z,3.4 MiB,372,73.738,4.054,2.692,80.856
10.0.0.180:5000/localredis:latest,2024-05-28T23:09:57Z,3.4 MiB,820,127.86,7.791,5.292,141.763
10.0.0.180:5000/localredis:latest,2024-05-29T03:40:30Z,3.4 MiB,637,101.94,7.583,5.136,115.296
10.0.0.180:5000/localredis:latest,2024-05-29T07:29:42Z,3.4 MiB,406,92.759,4.788,3.013,100.966
