Image,Checkpointed,Checkpoint size,Freezing time,Frozen time,Memdump time,Memwrite time,Total dump time
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,259,77.663,4.75,3.168,85.84
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,443,105.23,8.061,5.377,119.111
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,254,82.049,5.628,3.737,91.668
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,483,104.18,8.225,5.342,118.23
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,254,78.843,4.653,3.035,86.785
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,440,101.05,8.369,5.614,115.473
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,1.241,70.482,5.034,3.438,80.195
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,447,93.621,8.14,5.456,107.664
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,270,70.955,5.027,3.11,79.362
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,415,111.72,8.023,5.225,125.383
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,273,84.453,5.292,3.251,93.269
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,416,93.613,7.094,4.706,105.829
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,265,82.619,4.589,3.138,90.611
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,442,105.07,8.047,5.142,118.701
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,260,89.45,4.574,3.227,97.511
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,494,91.937,8.295,5.545,106.271
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,308,73.577,5.157,3.434,82.476
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,458,93.985,8.316,5.553,108.312
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,316,87.063,4.772,3.09,95.241
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,422,99.403,7.844,5.17,112.839
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,256,71.576,4.722,3.08,79.634
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,508,95.371,8.306,5.496,109.681
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,275,79.427,4.454,2.816,86.972
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,219,84.384,4.115,2.946,91.664
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,261,76.349,4.663,3.248,84.521
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,352,104.64,6.715,4.573,116.28
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,298,78.356,5.134,3.624,87.412
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,583,100.2,8.446,5.532,114.761
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,265,93.01,4.784,3.14,101.199
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,445,101.22,8.006,5.108,114.779
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,291,83.714,5.769,3.893,93.667
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,409,96.493,6.015,4.232,107.149
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,281,75.906,4.541,2.971,83.699
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,418,96.64,6.264,4.184,107.506
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,234,62.183,4.038,2.747,69.202
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,442,97.433,9.546,6.209,113.63
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,258,81.404,4.684,3.136,89.482
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,449,104.13,8.099,5.391,118.069
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,233,71.789,3.944,2.684,78.65
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,469,98.876,8.803,5.821,113.969
10.0.0.180:5000/localcpusinglecore:latest,26/05/2024,4.3 MiB,253,78.544,4.415,3.092,86.304
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,451,102.63,8.488,5.611,117.18
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,266,81.505,4.812,3.09,89.673
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,428,96.444,8.03,5.386,110.288
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,271,74.329,4.916,3.272,82.788
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,491,105.63,8.042,5.374,119.537
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,270,83.229,7.069,3.336,93.904
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,337,76.809,5.276,3.769,86.191
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,262,72.519,4.562,3.025,80.368
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,466,109.14,8.621,5.664,123.891
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,251,89.025,4.755,3.112,97.143
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,437,117.61,8.181,5.58,131.808
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,297,79.294,5.202,3.151,87.944
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,444,94.516,8.164,5.579,108.703
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,254,74.446,4.789,3.182,82.671
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,280,93.805,4.515,3.038,101.638
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,314,81.489,5.04,3.307,90.15
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,453,106.23,8.025,5.286,119.994
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,265,72.265,4.812,2.998,80.34
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,415,99.883,7.646,4.982,112.926
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,269,87.326,4.268,2.721,94.584
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,473,97.836,8.132,5.266,111.707
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,255,78.394,4.476,3.123,86.248
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,478,101.61,8.29,5.424,115.802
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,292,95.754,4.748,3.195,103.989
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,493,104.47,8.145,5.447,118.555
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,400,101.28,4.616,2.643,108.939
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,416,103.15,8.101,5.477,117.144
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,278,85.147,4.604,3.151,93.18
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,278,90.913,5.648,3.687,100.526
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,273,80.783,4.986,3.197,89.239
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,449,99.993,8.005,5.353,113.8
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,284,75.689,4.68,3.186,83.839
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,297,80.25,4.554,3.139,88.24
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,319,89.359,6.286,4.394,100.358
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,439,105.84,7.935,5.009,119.223
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,277,77.312,4.944,3.172,85.705
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,431,98.515,8.151,5.405,112.502
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,268,70.684,4.501,3.173,78.626
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,441,103,7.898,5.164,116.503
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,284,78.932,5.502,3.627,88.345
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,331,85.875,6.145,4.06,96.411
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,274,83.823,4.597,3.194,91.888
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,482,101.4,7.647,5.032,114.561
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,299,79.422,4.772,3.101,87.594
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,455,102.06,8.062,5.319,115.896
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,278,86.715,4.966,3.316,95.275
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,555,100.98,8.252,5.378,115.165
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,289,83.265,4.395,2.698,90.647
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,214,78.434,4.051,2.881,85.58
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,267,79.969,5.03,3.234,88.5
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,353,80.16,5.295,3.801,89.609
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,286,81.542,4.835,3.045,89.708
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,344,74.086,5.259,3.722,83.411
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,230,70.92,3.637,2.586,77.373
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,340,73.902,4.951,3.386,82.579
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,294,92.756,5.98,3.997,103.027
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,263,82.338,4.926,3.675,91.202
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,265,76.411,6.601,4.859,88.136
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,406,86.537,5.353,3.4,95.696
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,273,77.774,4.817,3.212,86.076
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,288,86.716,5.185,3.937,96.126
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,303,79.164,4.987,3.272,87.726
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,479,82.407,7.034,4.698,94.618
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,255,78.053,4.663,3.087,86.058
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,416,100.35,8.103,5.361,114.23
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,252,67.238,4.646,3.035,75.171
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,427,105.5,8.233,5.574,119.734
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,285,81.382,5.059,3.31,90.036
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,409,105.98,8.159,5.45,119.998
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,270,74.968,5.625,3.795,84.658
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,472,97.55,7.824,5.313,111.159
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,283,73.538,5.544,3.607,82.972
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,411,98.638,8.18,5.44,112.669
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,298,83.212,5.66,3.711,92.881
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,426,95.497,8.035,5.3,109.258
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,389,75.488,7.602,3.721,87.2
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,450,103.6,8.031,5.233,117.314
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,281,78.784,5.561,3.785,88.411
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,327,81.14,5.731,3.821,91.019
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,257,69.649,3.768,2.636,76.31
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,420,107.5,7.978,5.281,121.179
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,411,76.268,4.559,3.06,84.298
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,368,88.156,6.22,4.434,99.178
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,303,81.274,5.444,3.412,90.433
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,422,87.948,7.95,5.169,101.489
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,302,84.848,5.022,3.161,93.333
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,291,80.912,5.74,3.884,90.827
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,305,75.345,5.265,3.345,84.26
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,283,106.53,6.072,4.124,117.009
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,292,71.249,4.688,3.208,79.437
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,445,93.056,5.326,3.535,102.362
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,271,83.545,4.263,2.989,91.068
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,451,92.8,7.461,4.767,105.479
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,303,86.443,5.373,3.878,95.997
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,469,99.143,8.694,5.884,114.19
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,286,83.847,4.007,2.615,90.755
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,331,83.073,5.403,3.869,92.676
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,300,92.767,6.623,4.343,104.033
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,322,98.848,5.903,3.721,108.794
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,285,86.35,6.056,3.965,96.656
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,345,87.811,6.174,4.235,98.565
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,262,85.879,5.804,3.814,95.759
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,426,100.55,8.186,5.537,114.699
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,274,79.224,4.974,3.236,87.708
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,426,97.395,8.769,5.846,112.436
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,264,89.013,5.27,3.612,98.159
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,463,96.946,8.533,5.587,111.529
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,275,78.266,6.429,4.361,89.331
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,469,94.062,8.418,5.495,108.444
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,259,77.348,4.063,2.849,84.519
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,474,103.87,8.62,5.703,118.667
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,305,84.714,5.427,3.534,93.98
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,470,94.092,8.518,5.583,108.663
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,219,70.405,3.88,2.623,77.127
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,453,108.21,8.287,5.538,122.488
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,301,92.57,5.056,3.241,101.168
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,475,103.34,7.835,5.021,116.671
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,324,88.091,5.123,3.221,96.759
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,433,106.18,7.884,5.28,119.777
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,292,79.441,5.709,3.768,89.21
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,451,94.956,8.446,5.647,109.5
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,299,75.984,4.305,2.681,83.269
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,427,99.365,8.383,5.62,113.795
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,281,91.127,5.007,3.425,99.84
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,281,98.401,4.295,2.923,105.9
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,276,79.018,4.83,3.179,87.303
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,423,98.221,8.101,5.509,112.254
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,286,74.066,5.626,3.638,83.616
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,441,85.578,8.179,5.379,99.577
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,306,85.126,5.683,3.69,94.805
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,261,102.66,5.489,3.647,112.057
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,256,81.42,4.517,3.043,89.236
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,500,96.317,5.594,3.868,106.279
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,516,83.883,6.171,4.599,95.169
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,405,78.48,5.397,3.821,88.103
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,227,77.864,3.637,2.442,84.17
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,291,83.584,5.743,3.94,93.558
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,284,87.475,4.662,3.251,95.672
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,327,76.575,5.068,3.615,85.585
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,268,81.244,4.818,3.176,89.506
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,347,70.243,5.44,3.986,80.016
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,262,77.102,4.509,2.949,84.822
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,316,73.413,5.24,3.593,82.562
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,259,88.969,4.881,3.262,97.371
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,320,82.987,4.649,3.179,91.135
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,251,91.068,4.731,3.138,99.188
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,365,72.481,5.466,3.786,82.098
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,272,85.388,5.175,3.373,94.208
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,278,74.116,5.475,3.548,83.417
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,263,81.724,4.352,2.96,89.299
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,367,84.938,5.761,3.86,94.926
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,234,75.291,4.906,3.08,83.511
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,329,80.433,5.256,3.518,89.536
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,273,71.662,4.689,3.111,79.735
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,319,77.253,5.359,3.745,86.676
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,279,80.957,5.52,3.639,90.395
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,328,92.481,4.982,3.493,101.284
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,267,70.719,4.906,3.128,79.02
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,335,71.137,4.95,3.486,79.908
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,307,81.361,5.645,3.811,91.124
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,329,82.972,5.119,3.303,91.723
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,294,89.822,5.295,3.741,99.152
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,326,82.878,5.007,3.449,91.66
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,312,91.209,5.71,3.79,101.021
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,496,91.61,8.126,5.358,105.59
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,289,83.305,5.15,3.229,91.973
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,249,94.637,3.782,2.474,101.142
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,315,89.073,6.329,4.367,100.084
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,446,97.749,7.885,5.048,111.128
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,269,73.649,4.694,3.063,81.675
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,462,112.87,8.166,5.485,126.983
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,294,71.539,5.07,3.504,80.407
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,485,100.21,7.699,4.954,113.348
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,364,82.499,5.807,3.735,92.405
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,480,105.44,8.083,5.476,119.479
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,276,74.512,4.788,3.386,82.962
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,420,93.176,7.911,5.225,106.732
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,258,84.629,4.228,3.254,92.369
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,271,100.08,4.388,2.98,107.719
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,285,83.639,5.387,3.489,92.8
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,245,77.543,5.827,4.423,88.038
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,260,85.364,4.881,3.541,94.046
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,292,105.5,5.574,3.841,115.207
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,304,82.361,8.887,7.471,99.023
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,425,109.04,8.24,5.387,123.092
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,297,78.992,5.685,3.728,88.702
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,421,91.412,8.064,5.293,105.19
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,286,74.823,5.737,3.693,84.539
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,412,101.55,7.799,5.056,114.817
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,264,81.614,5.438,3.584,90.9
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,421,75.679,5.14,3.855,85.095
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,285,85.101,11.211,9.014,105.611
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,262,81.517,4.804,3.463,90.046
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,277,78.805,5.346,3.557,87.985
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,428,109.47,8.136,5.396,123.43
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,264,76.265,4.923,3.168,84.62
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,475,105.47,8.084,5.266,119.295
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,334,97.123,8.995,6.951,113.403
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,421,114.32,7.88,5.191,127.812
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,321,89.4,8.282,6.29,104.293
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,494,100.21,8.216,5.551,114.471
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,262,83.642,4.865,3.255,92.024
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,420,108.89,8.134,5.314,122.758
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,279,87.035,8.441,6.639,102.394
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,439,92.549,8.051,5.272,106.311
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,294,82.831,5.169,3.474,91.768
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,454,107.17,8.49,5.648,121.762
10.0.0.180:5000/localcpusinglecore:latest,27/05/2024,4.3 MiB,316,78.126,6.45,4.323,89.215
